,date,change_perc1,change_perc2,open,high,low,close,avg,volume_match,volume_reconcile,adjust,change_perc,value_match,value_reconcile
5,26/02/2016,,,17.20,17.30,16.30,16.30,,10590,0,9.55,-1.00 (-5.78 %),175000000,0
6,25/02/2016,,,17.80,17.80,17.00,17.30,,55850,0,10.14,0.30 (1.76 %),968000000,0
7,24/02/2016,,,16.20,17.00,16.10,17.00,,92690,0,9.96,0.80 (4.94 %),1526000000,0
8,23/02/2016,,,16.70,16.70,16.20,16.20,,54010,0,9.49,0.00 (0.00 %),878000000,0
9,22/02/2016,,,16.10,17.10,16.00,16.20,,12740,0,9.49,-0.50 (-2.99 %),205000000,0
10,19/02/2016,,,16.30,17.20,16.20,16.70,,17610,0,9.78,0.50 (3.09 %),291000000,0
11,18/02/2016,,,15.90,16.20,15.90,16.20,,37000,0,9.49,-0.10 (-0.61 %),590000000,0
12,17/02/2016,,,16.30,16.30,16.30,16.30,,0,0,9.55,0.00 (0.00 %),0,0
13,16/02/2016,,,16.00,16.30,16.00,16.30,,2550,0,9.55,-0.20 (-1.21 %),41000000,0
14,15/02/2016,,,16.50,16.50,16.50,16.50,,0,0,9.67,0.00 (0.00 %),0,0
15,05/02/2016,,,16.50,16.50,16.50,16.50,,100,0,9.67,0.40 (2.48 %),2000000,0
16,04/02/2016,,,16.10,16.10,16.10,16.10,,9320,0,9.43,-0.30 (-1.83 %),150000000,0
17,03/02/2016,,,16.30,16.40,16.30,16.40,,1200,0,9.61,0.00 (0.00 %),20000000,0
18,02/02/2016,,,16.00,16.40,16.00,16.40,,1120,0,9.61,0.00 (0.00 %),18000000,0
19,01/02/2016,,,16.40,16.40,16.40,16.40,,40,0,9.61,0.00 (0.00 %),1000000,0
20,29/01/2016,,,16.00,16.40,15.90,16.40,,23350,0,9.61,0.00 (0.00 %),375000000,0
21,28/01/2016,,,16.00,16.40,16.00,16.40,,8900,0,9.61,-0.10 (-0.61 %),142000000,0
2,27/01/2016,,,16.50,16.50,16.50,16.50,,0,0,9.67,0.00 (0.00 %),0,0
3,26/01/2016,,,16.50,16.50,16.50,16.50,,0,0,9.67,0.00 (0.00 %),0,0
4,25/01/2016,,,16.90,16.90,16.00,16.50,,26450,0,9.67,0.50 (3.13 %),432000000,0
5,22/01/2016,,,15.90,16.00,15.50,16.00,,7610,0,9.37,0.10 (0.63 %),119000000,0
6,21/01/2016,,,15.90,15.90,15.90,15.90,,300,0,9.32,0.00 (0.00 %),5000000,0
7,20/01/2016,,,15.60,15.90,15.60,15.90,,1700,0,9.32,-0.60 (-3.64 %),27000000,0
8,19/01/2016,,,16.00,16.50,16.00,16.50,,2100,0,9.67,-0.30 (-1.79 %),34000000,0
9,18/01/2016,,,16.50,16.80,15.80,16.80,,65860,0,9.84,-0.10 (-0.59 %),1042000000,0
10,15/01/2016,,,16.90,16.90,16.90,16.90,,20000,0,9.90,0.00 (0.00 %),338000000,0
11,14/01/2016,,,17.40,17.60,16.80,16.90,,15400,0,9.90,-0.10 (-0.59 %),268000000,0
12,13/01/2016,,,16.50,17.00,16.50,17.00,,5790,0,9.96,0.20 (1.19 %),97000000,0
13,12/01/2016,,,16.40,16.80,16.40,16.80,,6480,0,9.84,0.50 (3.07 %),107000000,0
14,11/01/2016,,,16.50,16.50,16.30,16.30,,25500,0,9.55,0.00 (0.00 %),416000000,0
15,08/01/2016,,,16.30,17.60,16.30,16.30,,40010,0,9.55,-0.20 (-1.21 %),662000000,0
16,07/01/2016,,,16.30,16.50,16.30,16.50,,10010,0,9.67,-0.20 (-1.20 %),163000000,0
17,06/01/2016,,,16.40,16.70,16.40,16.70,,32300,0,9.78,0.30 (1.83 %),531000000,0
18,05/01/2016,,,16.40,16.40,16.40,16.40,,21860,0,9.61,-0.20 (-1.20 %),359000000,0
19,04/01/2016,,,16.60,16.70,16.40,16.60,,7260,0,9.73,-0.10 (-0.60 %),119000000,0
20,31/12/2015,,,16.70,16.70,16.30,16.70,,14900,0,9.78,0.20 (1.21 %),246000000,0
21,30/12/2015,,,16.50,16.50,16.30,16.50,,7690,0,9.67,0.00 (0.00 %),126000000,0
2,29/12/2015,,,16.30,16.50,16.30,16.50,,11310,0,9.67,0.10 (0.61 %),185000000,0
3,28/12/2015,,,16.10,16.40,16.10,16.40,,4450,0,9.61,0.10 (0.61 %),72000000,0
4,25/12/2015,,,16.60,16.60,16.10,16.30,,43030,0,9.55,0.00 (0.00 %),693000000,0
5,24/12/2015,,,16.00,16.50,16.00,16.30,,5410,0,9.55,-0.20 (-1.21 %),88000000,0
6,23/12/2015,,,15.80,16.50,15.80,16.50,,200,0,9.67,0.00 (0.00 %),3000000,0
7,22/12/2015,,,16.60,16.60,16.20,16.50,,26400,0,9.67,-0.30 (-1.79 %),435000000,0
8,21/12/2015,,,17.30,17.30,16.20,16.80,,30180,0,9.84,-0.50 (-2.89 %),501000000,0
9,18/12/2015,,,17.30,17.30,17.30,17.30,,9000,0,10.14,-0.10 (-0.57 %),156000000,0
10,17/12/2015,,,17.50,17.50,16.60,17.40,,11520,0,10.19,0.40 (2.35 %),199000000,0
11,16/12/2015,,,16.90,17.30,16.90,17.00,,15560,0,9.96,0.00 (0.00 %),265000000,0
12,15/12/2015,,,17.50,18.00,17.50,18.00,,1370,0,9.96,0.50 (2.86 %),24000000,0
13,14/12/2015,,,17.50,17.90,17.50,17.50,,1530,0,9.68,-0.10 (-0.57 %),27000000,0
14,11/12/2015,,,18.00,18.00,17.60,17.60,,10820,0,9.74,-0.40 (-2.22 %),195000000,0
15,10/12/2015,,,18.00,18.00,17.70,18.00,,3130,0,9.96,-0.40 (-2.17 %),56000000,0
16,09/12/2015,,,18.40,18.70,18.00,18.40,,23910,0,10.18,0.00 (0.00 %),437000000,0
17,08/12/2015,,,17.50,18.40,17.50,18.40,,27770,0,10.18,0.10 (0.55 %),503000000,0
18,07/12/2015,,,19.00,19.00,18.30,18.30,,2260,0,10.13,0.40 (2.23 %),41000000,0
19,04/12/2015,,,17.50,17.90,17.40,17.90,,28640,0,9.90,0.40 (2.29 %),503000000,0
20,03/12/2015,,,17.80,17.80,17.50,17.50,,14030,0,9.68,-0.40 (-2.23 %),247000000,0
21,02/12/2015,,,17.90,17.90,17.60,17.90,,6500,0,9.90,0.40 (2.29 %),115000000,0
2,01/12/2015,,,17.80,17.80,17.40,17.50,,16240,0,9.68,-0.30 (-1.69 %),285000000,0
3,30/11/2015,,,18.40,18.40,17.50,17.80,,53270,0,9.85,-0.30 (-1.66 %),948000000,0
4,27/11/2015,,,18.30,18.50,17.90,18.10,,47890,0,10.02,-0.20 (-1.09 %),868000000,0
5,26/11/2015,,,18.90,19.00,18.30,18.30,,65200,0,10.13,-0.40 (-2.14 %),1215000000,0
6,25/11/2015,,,18.20,19.00,18.20,18.70,,104830,0,10.35,0.10 (0.54 %),1965000000,0
7,24/11/2015,,,19.20,19.20,18.50,18.60,,97690,0,10.29,-0.40 (-2.11 %),1815000000,0
8,23/11/2015,,,18.60,19.50,18.60,19.00,,124130,0,10.51,0.40 (2.15 %),2357000000,0
9,20/11/2015,,,18.60,18.60,18.20,18.60,,114130,0,10.29,0.00 (0.00 %),2097000000,0
10,19/11/2015,,,18.80,18.80,18.50,18.60,,109180,0,10.29,-0.30 (-1.59 %),2031000000,0
11,18/11/2015,,,19.40,19.40,18.90,18.90,,65450,0,10.46,-0.30 (-1.56 %),1248000000,0
12,17/11/2015,,,19.20,19.40,18.90,19.20,,81260,0,10.62,0.00 (0.00 %),1549000000,0
13,16/11/2015,,,18.40,19.20,18.40,19.20,,187410,0,10.62,0.80 (4.35 %),3543000000,0
14,13/11/2015,,,18.50,18.50,18.10,18.40,,73480,0,10.18,0.20 (1.10 %),1345000000,0
15,12/11/2015,,,17.50,18.20,17.40,18.20,,107610,0,10.07,0.60 (3.41 %),1905000000,0
16,11/11/2015,,,17.40,17.80,17.40,17.60,,22910,0,9.74,0.10 (0.57 %),403000000,0
17,10/11/2015,,,17.70,17.80,17.50,17.50,,139370,0,9.68,-0.40 (-2.23 %),2450000000,0
18,09/11/2015,,,18.00,18.00,17.70,17.90,,60950,0,9.90,-0.10 (-0.56 %),1090000000,0
19,06/11/2015,,,17.60,18.30,17.60,18.00,,124110,0,9.96,-0.30 (-1.64 %),2228000000,0
20,05/11/2015,,,17.40,18.70,17.30,18.30,,275840,0,10.13,0.80 (4.57 %),4845000000,0
21,04/11/2015,,,17.90,18.00,17.50,17.50,,129770,0,9.68,-0.40 (-2.23 %),2315000000,0
2,03/11/2015,,,17.50,18.10,17.10,17.90,,178670,0,9.90,0.40 (2.29 %),3158000000,0
3,02/11/2015,,,18.00,18.40,17.30,17.50,,197490,0,9.68,-0.10 (-0.57 %),3525000000,0
4,30/10/2015,,,17.10,18.00,17.10,17.60,,405140,0,9.74,0.50 (2.92 %),7177000000,0
5,29/10/2015,,,16.30,17.10,16.00,17.10,,217120,0,9.46,1.10 (6.88 %),3660000000,0
6,28/10/2015,,,16.00,16.50,15.90,16.00,,26720,0,8.85,0.20 (1.27 %),428000000,0
7,27/10/2015,,,16.40,16.40,15.80,15.80,,94170,0,8.74,-0.80 (-4.82 %),1507000000,0
8,26/10/2015,,,16.60,16.90,16.50,16.60,,38290,0,9.19,-0.30 (-1.78 %),636000000,0
9,23/10/2015,,,17.00,17.30,16.70,16.90,,168470,0,9.35,0.00 (0.00 %),2880000000,0
10,22/10/2015,,,16.90,16.90,16.50,16.90,,77720,0,9.35,0.00 (0.00 %),1295000000,0
11,21/10/2015,,,16.50,17.10,16.20,16.90,,141430,0,9.35,0.70 (4.32 %),2384000000,0
12,20/10/2015,,,15.40,16.30,15.40,16.20,,199420,0,8.96,0.90 (5.88 %),3203000000,0
13,19/10/2015,,,15.30,15.30,15.20,15.30,,18400,0,8.47,0.50 (3.38 %),282000000,0
14,16/10/2015,,,14.80,15.30,14.70,14.80,,90750,0,8.19,-0.20 (-1.33 %),1362000000,0
15,15/10/2015,,,15.00,15.00,14.70,15.00,,10900,0,8.30,0.00 (0.00 %),162000000,0
16,14/10/2015,,,15.00,15.00,14.70,15.00,,38790,0,8.30,0.00 (0.00 %),575000000,0
17,13/10/2015,,,14.70,15.10,14.70,15.00,,13570,0,8.30,0.00 (0.00 %),201000000,0
18,12/10/2015,,,15.00,15.10,15.00,15.00,,7220,0,8.30,0.00 (0.00 %),108000000,0
19,09/10/2015,,,15.00,15.20,14.70,15.00,,30260,0,8.30,-0.30 (-1.96 %),455000000,0
20,08/10/2015,,,15.00,15.30,15.00,15.30,,33050,0,8.47,0.30 (2.00 %),502000000,0
21,07/10/2015,,,15.50,15.50,15.00,15.00,,3280,0,8.30,0.00 (0.00 %),50000000,0
2,06/10/2015,,,14.70,15.60,14.50,15.00,,103620,0,8.30,0.40 (2.74 %),1569000000,0
3,05/10/2015,,,14.50,14.60,14.50,14.60,,18980,0,8.08,0.10 (0.69 %),277000000,0
4,02/10/2015,,,14.50,14.50,14.50,14.50,,30450,0,8.02,0.00 (0.00 %),442000000,0
5,01/10/2015,,,14.50,14.50,14.50,14.50,,5480,0,8.02,0.00 (0.00 %),79000000,0
6,30/09/2015,,,14.50,14.60,14.40,14.50,,28110,0,8.02,0.00 (0.00 %),407000000,0
7,29/09/2015,,,14.60,14.60,14.50,14.50,,33380,0,8.02,-0.30 (-2.03 %),484000000,0
8,28/09/2015,,,14.60,14.80,14.60,14.80,,5700,0,8.19,0.00 (0.00 %),83000000,0
9,25/09/2015,,,14.60,14.80,14.60,14.80,,5270,0,8.19,0.00 (0.00 %),77000000,0
10,24/09/2015,,,14.80,14.90,14.70,14.80,,4230,0,8.19,0.00 (0.00 %),62000000,0
11,23/09/2015,,,14.60,14.80,14.50,14.80,,27920,0,8.19,0.00 (0.00 %),406000000,0
12,22/09/2015,,,14.50,15.00,14.50,14.80,,12890,0,8.19,0.30 (2.07 %),189000000,0
13,21/09/2015,,,14.50,14.50,14.40,14.50,,45960,0,8.02,0.00 (0.00 %),666000000,0
14,18/09/2015,,,14.60,14.60,14.40,14.50,,12950,0,8.02,0.00 (0.00 %),188000000,0
15,17/09/2015,,,14.50,14.50,14.40,14.50,,22090,0,8.02,0.00 (0.00 %),318000000,0
16,16/09/2015,,,14.40,14.50,14.40,14.50,,23550,0,8.02,0.10 (0.69 %),339000000,0
17,15/09/2015,,,14.40,14.40,14.30,14.40,,28920,0,7.97,0.00 (0.00 %),415000000,0
18,14/09/2015,,,14.30,14.40,14.30,14.40,,29040,0,7.97,0.00 (0.00 %),418000000,0
19,11/09/2015,,,14.40,14.50,14.40,14.40,,11620,0,7.97,-0.10 (-0.69 %),167000000,0
20,10/09/2015,,,14.40,14.50,14.30,14.50,,18780,0,8.02,-0.10 (-0.68 %),271000000,0
21,09/09/2015,,,14.50,14.60,14.40,14.60,,14600,0,8.08,0.10 (0.69 %),211000000,0
2,08/09/2015,,,14.40,14.50,14.30,14.50,,22060,0,8.02,0.00 (0.00 %),317000000,0
3,07/09/2015,,,13.70,14.50,13.70,14.50,,6080,0,8.02,0.10 (0.69 %),86000000,0
4,04/09/2015,,,14.50,14.50,14.30,14.40,,4870,0,7.97,0.10 (0.70 %),70000000,0
5,03/09/2015,,,14.70,14.70,14.30,14.30,,187990,0,7.91,-0.20 (-1.38 %),2690000000,0
6,01/09/2015,,,14.50,14.70,14.40,14.50,,144870,0,8.02,-0.10 (-0.68 %),2100000000,0
7,31/08/2015,,,14.90,14.90,14.60,14.60,,28090,0,8.08,-0.10 (-0.68 %),415000000,0
8,28/08/2015,,,14.60,14.90,14.60,14.70,,43400,0,8.13,0.10 (0.68 %),638000000,0
9,27/08/2015,,,14.50,14.60,14.40,14.60,,72620,0,8.08,0.30 (2.10 %),1054000000,0
10,26/08/2015,,,14.20,14.40,14.10,14.30,,19120,0,7.91,0.10 (0.70 %),272000000,0
11,25/08/2015,,,13.80,14.20,13.80,14.20,,19000,0,7.86,0.40 (2.90 %),266000000,0
12,24/08/2015,,,14.10,14.50,13.80,13.80,,137040,0,7.64,-0.70 (-4.83 %),1930000000,0
13,21/08/2015,,,14.80,14.80,14.20,14.50,,28700,0,8.02,-0.30 (-2.03 %),413000000,0
14,20/08/2015,,,14.60,15.00,14.40,14.80,,29040,0,8.19,-0.20 (-1.33 %),421000000,0
15,19/08/2015,,,14.50,15.00,14.50,15.00,,29770,0,8.30,0.60 (4.17 %),442000000,0
16,18/08/2015,,,14.20,14.50,14.20,14.40,,5740,0,7.97,0.10 (0.70 %),82000000,0
17,17/08/2015,,,14.00,14.30,13.90,14.30,,37240,0,7.91,-0.20 (-1.38 %),521000000,0
18,14/08/2015,,,14.00,14.50,14.00,14.50,,36110,0,8.02,0.50 (3.57 %),517000000,0
19,13/08/2015,,,14.00,14.30,13.90,14.00,,51560,0,7.75,-0.10 (-0.71 %),722000000,0
20,12/08/2015,,,14.80,14.80,14.10,14.10,,18020,0,7.80,-0.60 (-4.08 %),255000000,0
21,11/08/2015,,,14.50,15.20,14.50,14.70,,62380,0,8.13,-0.30 (-2.00 %),934000000,0
2,10/08/2015,,,14.10,15.00,14.10,15.00,,82450,0,8.30,0.90 (6.38 %),1196000000,0
3,07/08/2015,,,14.00,14.20,14.00,14.10,,44210,0,7.80,0.10 (0.71 %),621000000,0
4,06/08/2015,,,14.50,14.50,14.00,14.00,,25040,0,7.75,-0.50 (-3.45 %),353000000,0
5,05/08/2015,,,14.50,14.70,14.30,14.50,,63460,0,8.02,0.20 (1.40 %),916000000,0
6,04/08/2015,,,14.30,14.30,14.10,14.30,,56060,0,7.91,0.10 (0.70 %),797000000,0
7,03/08/2015,,,14.50,14.50,13.80,14.20,,15620,0,7.86,-0.30 (-2.07 %),218000000,0
8,31/07/2015,,,14.70,14.70,14.40,14.50,,75810,0,8.02,0.10 (0.69 %),1099000000,0
9,30/07/2015,,,14.60,14.60,14.30,14.40,,22570,0,7.97,0.00 (0.00 %),327000000,0
10,29/07/2015,,,14.60,14.80,14.40,14.40,,93770,0,7.97,0.00 (0.00 %),1369000000,0
11,28/07/2015,,,14.80,14.90,14.40,14.40,,51770,0,7.97,-0.50 (-3.36 %),757000000,0
12,27/07/2015,,,15.40,15.40,14.80,14.90,,35560,0,8.24,-0.30 (-1.97 %),532000000,0
13,24/07/2015,,,15.20,15.20,14.70,15.20,,40710,0,8.41,0.00 (0.00 %),610000000,0
14,23/07/2015,,,15.10,15.40,15.00,15.20,,274460,0,8.41,0.60 (4.11 %),4165000000,0
15,22/07/2015,,,13.70,14.60,13.70,14.60,,77100,0,8.08,0.70 (5.04 %),1082000000,0
16,21/07/2015,,,14.70,14.70,13.70,13.90,,282880,0,7.69,-0.80 (-5.44 %),3960000000,0
17,20/07/2015,,,15.40,15.40,14.70,14.70,,188200,0,8.13,-1.00 (-6.37 %),2788000000,0
18,17/07/2015,,,15.90,16.00,15.10,15.70,,152400,0,8.69,-0.10 (-0.63 %),2383000000,0
19,16/07/2015,,,15.30,16.80,15.30,15.80,,284180,0,8.74,-0.20 (-1.25 %),4492000000,0
20,15/07/2015,,,16.90,16.90,16.00,16.00,,198490,0,8.85,-0.50 (-3.03 %),3242000000,0
21,14/07/2015,,,16.50,16.50,16.40,16.50,,684170,0,9.13,1.00 (6.45 %),11284000000,0
2,13/07/2015,,,15.20,15.50,14.90,15.50,,622630,0,8.58,1.00 (6.90 %),9554000000,0
3,10/07/2015,,,13.10,14.50,13.10,14.50,,135700,0,8.02,0.90 (6.62 %),1937000000,0
4,09/07/2015,,,13.00,13.60,13.00,13.60,,32530,0,7.53,0.10 (0.74 %),423000000,0
5,08/07/2015,,,13.20,13.60,13.00,13.50,,21210,0,7.47,0.00 (0.00 %),278000000,0
6,07/07/2015,,,13.20,13.60,13.00,13.50,,38520,0,7.47,0.40 (3.05 %),514000000,0
7,06/07/2015,,,13.00,13.10,13.00,13.10,,38390,0,7.25,0.10 (0.77 %),499000000,0
8,03/07/2015,,,12.90,13.00,12.90,13.00,,29400,0,7.19,0.00 (0.00 %),382000000,0
9,02/07/2015,,,12.90,13.00,12.90,13.00,,10300,0,7.19,0.10 (0.78 %),134000000,0
10,01/07/2015,,,12.90,12.90,12.90,12.90,,1200,0,7.14,0.00 (0.00 %),15000000,0
11,30/06/2015,,,12.90,12.90,12.90,12.90,,56000,0,7.14,0.00 (0.00 %),722000000,0
12,29/06/2015,,,12.90,12.90,12.90,12.90,,30,0,7.14,-0.10 (-0.77 %),0,0
13,26/06/2015,,,12.90,13.00,12.90,13.00,,8860,0,7.19,0.00 (0.00 %),115000000,0
14,25/06/2015,,,13.00,13.00,13.00,13.00,,3660,0,7.19,0.00 (0.00 %),48000000,0
15,24/06/2015,,,13.00,13.00,13.00,13.00,,630,0,7.19,0.10 (0.78 %),8000000,0
16,23/06/2015,,,12.90,13.00,12.90,12.90,,6850,0,7.14,-0.10 (-0.77 %),89000000,0
17,22/06/2015,,,13.00,13.00,13.00,13.00,,9040,0,7.19,0.00 (0.00 %),118000000,0
18,19/06/2015,,,13.00,13.00,13.00,13.00,,5000,0,7.19,0.00 (0.00 %),65000000,0
19,18/06/2015,,,13.00,13.00,13.00,13.00,,500,0,7.19,0.00 (0.00 %),7000000,0
20,17/06/2015,,,12.90,13.00,12.90,13.00,,7900,0,7.19,0.10 (0.78 %),102000000,0
21,16/06/2015,,,12.90,12.90,12.90,12.90,,9860,0,7.14,0.00 (0.00 %),127000000,0
2,15/06/2015,,,12.90,12.90,12.80,12.90,,56000,0,7.14,0.00 (0.00 %),719000000,0
3,12/06/2015,,,12.90,12.90,12.90,12.90,,17540,0,7.14,0.00 (0.00 %),226000000,0
4,11/06/2015,,,13.00,13.00,12.90,12.90,,43520,0,7.14,-0.20 (-1.53 %),564000000,0
5,10/06/2015,,,13.20,13.20,12.80,13.10,,61000,0,7.25,-0.40 (-2.96 %),787000000,0
6,09/06/2015,,,13.00,13.50,13.00,13.50,,4090,0,7.47,0.30 (2.27 %),53000000,0
7,08/06/2015,,,14.00,14.00,13.20,13.20,,20300,0,7.30,-0.80 (-5.71 %),275000000,0
8,05/06/2015,,,13.20,14.00,12.90,14.00,,195160,0,7.75,0.70 (5.26 %),2534000000,0
9,04/06/2015,,,13.40,13.40,13.20,13.30,,6010,0,7.36,0.00 (0.00 %),80000000,0
10,03/06/2015,,,13.20,13.40,13.00,13.30,,24530,0,7.36,0.10 (0.76 %),325000000,0
11,02/06/2015,,,13.30,13.30,13.20,13.20,,5460,0,7.30,-0.10 (-0.75 %),72000000,0
12,01/06/2015,,,13.20,13.40,13.20,13.30,,14660,0,7.36,-0.10 (-0.75 %),195000000,0
13,29/05/2015,,,13.30,13.50,13.30,13.40,,22780,0,7.41,0.00 (0.00 %),306000000,0
14,28/05/2015,,,13.50,13.50,13.30,13.40,,29130,0,7.41,0.00 (0.00 %),389000000,0
15,27/05/2015,,,13.30,13.60,13.30,13.40,,103120,0,7.41,0.00 (0.00 %),1383000000,0
16,26/05/2015,,,13.00,13.40,13.00,13.40,,42410,0,7.41,0.10 (0.75 %),562000000,0
17,25/05/2015,,,13.20,13.30,13.20,13.30,,79190,0,7.36,0.20 (1.53 %),1052000000,0
18,22/05/2015,,,13.40,13.50,13.10,13.10,,89090,0,7.25,-0.40 (-2.96 %),1195000000,0
19,21/05/2015,,,13.50,13.50,13.50,13.50,,10500,0,7.47,0.00 (0.00 %),142000000,0
20,20/05/2015,,,13.40,13.50,13.40,13.50,,20000,0,7.47,0.60 (4.65 %),269000000,0
21,19/05/2015,,,13.20,13.40,12.90,12.90,,26440,0,7.14,0.10 (0.78 %),348000000,0
2,18/05/2015,,,13.90,13.90,12.80,12.80,,25250,0,7.08,-0.30 (-2.29 %),325000000,0
3,15/05/2015,,,13.50,13.60,13.10,13.10,,35010,0,7.25,-0.50 (-3.68 %),471000000,0
4,14/05/2015,,,13.50,13.60,13.50,13.60,,12010,0,7.53,-0.10 (-0.73 %),163000000,0
5,13/05/2015,,,13.50,13.70,13.00,13.70,,169870,0,7.58,0.00 (0.00 %),2241000000,0
6,12/05/2015,,,13.70,13.70,13.30,13.70,,58310,0,7.58,-0.10 (-0.72 %),791000000,0
7,11/05/2015,,,13.10,14.10,13.10,13.80,,25380,0,7.64,0.10 (0.73 %),344000000,0
8,08/05/2015,,,13.90,13.90,12.90,13.70,,28670,0,7.58,-0.10 (-0.72 %),376000000,0
9,07/05/2015,,,13.10,13.80,13.10,13.80,,15450,0,7.64,0.50 (3.76 %),209000000,0
10,06/05/2015,,,13.00,13.30,13.00,13.30,,13890,0,7.36,-0.20 (-1.48 %),183000000,0
11,05/05/2015,,,13.00,13.90,13.00,13.50,,802200,0,7.47,-0.10 (-0.74 %),10813000000,0
12,04/05/2015,,,13.90,13.90,13.10,13.60,,93500,0,7.53,-0.20 (-1.45 %),1258000000,0
13,27/04/2015,,,13.60,13.90,13.60,13.80,,148340,0,7.64,0.00 (0.00 %),2037000000,0
14,24/04/2015,,,13.60,14.10,13.30,13.80,,233800,0,7.64,0.20 (1.47 %),3238000000,0
15,23/04/2015,,,13.10,13.60,12.20,13.60,,165680,0,7.53,0.50 (3.82 %),2169000000,0
16,22/04/2015,,,12.30,13.10,12.30,13.10,,97270,0,7.25,0.80 (6.50 %),1250000000,0
17,21/04/2015,,,11.60,12.30,11.60,12.30,,148610,0,6.81,0.80 (6.96 %),1778000000,0
18,20/04/2015,,,11.30,11.50,11.30,11.50,,11950,0,6.36,0.20 (1.77 %),137000000,0
19,17/04/2015,,,11.30,11.40,11.30,11.30,,38990,0,6.25,0.10 (0.89 %),441000000,0
20,16/04/2015,,,11.10,11.20,11.10,11.20,,3560,0,6.20,0.00 (0.00 %),40000000,0
21,15/04/2015,,,11.10,11.30,11.10,11.20,,158700,0,6.20,0.00 (0.00 %),1776000000,0
2,14/04/2015,,,11.00,11.30,11.00,11.20,,104370,0,6.20,0.10 (0.90 %),1159000000,0
3,13/04/2015,,,10.90,11.20,10.90,11.10,,50900,0,6.14,0.00 (0.00 %),565000000,0
4,10/04/2015,,,11.00,11.20,11.00,11.10,,35890,0,6.14,0.20 (1.83 %),400000000,0
5,09/04/2015,,,10.80,11.00,10.50,10.90,,288090,0,6.03,0.10 (0.93 %),3103000000,0
6,08/04/2015,,,10.60,10.80,10.50,10.80,,24100,0,5.98,0.20 (1.89 %),257000000,0
7,07/04/2015,,,10.40,10.60,10.30,10.60,,31120,0,5.87,0.20 (1.92 %),327000000,0
8,06/04/2015,,,10.40,10.50,10.40,10.40,,23910,0,5.75,0.40 (4.00 %),249000000,0
9,03/04/2015,,,10.30,10.50,10.00,10.00,,11180,0,5.53,-0.30 (-2.91 %),117000000,0
10,02/04/2015,,,10.30,10.30,10.30,10.30,,500,0,5.70,0.30 (3.00 %),5000000,0
11,01/04/2015,,,10.10,10.10,10.00,10.00,,24490,0,5.53,-0.30 (-2.91 %),245000000,0
12,31/03/2015,,,10.10,10.30,10.10,10.30,,5010,0,5.70,0.30 (3.00 %),51000000,0
13,30/03/2015,,,10.00,10.00,10.00,10.00,,11000,0,5.53,-0.30 (-2.91 %),110000000,0
14,27/03/2015,,,10.20,10.30,10.20,10.30,,10010,0,5.70,0.00 (0.00 %),102000000,0
15,26/03/2015,,,9.80,10.30,9.70,10.30,,11000,0,5.70,0.40 (4.04 %),111000000,0
16,25/03/2015,,,10.20,10.30,10.20,10.30,,10220,0,5.48,0.20 (1.98 %),105000000,0
17,24/03/2015,,,10.30,10.30,10.10,10.10,,12500,0,5.37,-0.20 (-1.94 %),127000000,0
18,23/03/2015,,,10.30,10.30,10.10,10.30,,12020,0,5.48,0.40 (4.04 %),122000000,0
19,20/03/2015,,,10.30,10.30,9.90,9.90,,3660,0,5.27,-0.40 (-3.88 %),37000000,0
20,19/03/2015,,,10.50,10.30,10.30,10.30,,20,0,5.48,0.00 (0.00 %),0,0
21,18/03/2015,,,10.50,10.50,10.30,10.30,,1910,0,5.48,0.10 (0.98 %),20000000,0
2,17/03/2015,,,10.10,10.20,10.10,10.20,,1000,0,5.43,0.30 (3.03 %),10000000,0
3,16/03/2015,,,10.20,10.20,9.80,9.90,,12840,0,5.27,-0.40 (-3.88 %),128000000,0
4,13/03/2015,,,10.50,10.50,10.30,10.30,,1160,0,5.48,-0.50 (-4.63 %),12000000,0
5,12/03/2015,,,10.70,10.80,10.70,10.80,,500,0,5.74,0.50 (4.85 %),5000000,0
6,11/03/2015,,,10.40,10.40,9.90,10.30,,79830,0,5.48,0.20 (1.98 %),802000000,0
7,10/03/2015,,,10.40,10.40,10.00,10.10,,37870,0,5.37,-0.30 (-2.88 %),388000000,0
8,09/03/2015,,,10.20,10.60,10.10,10.40,,1030,0,5.53,0.30 (2.97 %),10000000,0
9,06/03/2015,,,10.10,10.10,10.10,10.10,,10,0,5.37,0.00 (0.00 %),0,0
10,05/03/2015,,,10.20,10.20,10.10,10.10,,360,0,5.37,0.10 (1.00 %),4000000,0
11,04/03/2015,,,10.30,10.30,10.00,10.00,,37300,0,5.32,-0.30 (-2.91 %),383000000,0
12,03/03/2015,,,10.00,10.30,9.80,10.30,,40240,0,5.48,0.40 (4.04 %),414000000,0
13,02/03/2015,,,10.00,10.10,9.90,9.90,,1670,0,5.27,-0.10 (-1.00 %),17000000,0
14,27/02/2015,,,9.80,10.00,9.80,10.00,,2840,0,5.32,-0.20 (-1.96 %),28000000,0
15,26/02/2015,,,10.00,10.20,9.90,10.20,,4760,0,5.43,-0.10 (-0.97 %),47000000,0
16,25/02/2015,,,10.00,10.40,9.80,10.30,,13690,0,5.48,0.30 (3.00 %),136000000,0
17,24/02/2015,,,10.00,10.00,10.00,10.00,,0,0,5.32,0.00 (0.00 %),0,0
18,13/02/2015,,,9.90,10.00,9.90,10.00,,910,0,5.32,0.40 (4.17 %),9000000,0
