,Unnamed: 0,Exchange,LinkCompany,Company,Name,Date First
202,202,hastc,NFC-cong-ty-co-phan-phan-lan-ninh-binh.chn,NFC,Công ty Cổ phần Phân lân Ninh Bình ,03/03/2014
203,203,hastc,NHC-cong-ty-co-phan-gach-ngoi-nhi-hiep.chn,NHC,Công ty Cổ phần Gạch Ngói Nhị Hiệp,02/01/2008
204,204,hastc,NIS-cong-ty-co-phan-dich-vu-ha-tang-mang.chn,NIS,Công ty Cổ phần Dịch vụ Hạ tầng mạng,16/09/2010
205,205,hastc,NLC-cong-ty-co-phan-thuy-dien-na-loi.chn,NLC,Công ty Cổ phần Thủy điện Nà Lơi,02/01/2008
206,206,hastc,NRC-cong-ty-co-phan-tap-doan-danh-khoi.chn,NRC,Công ty Cổ phần Tập đoàn Danh Khôi,05/04/2018
207,207,hastc,NSH-cong-ty-co-phan-nhom-song-hong.chn,NSH,Công ty Cổ phần Nhôm Sông Hồng,31/07/2017
208,208,hastc,NSN-cong-ty-co-phan-xay-dung-565.chn,NSN,Công ty Cổ phần Xây dựng 565,20/05/2010
209,209,hastc,NST-cong-ty-co-phan-ngan-son.chn,NST,Công ty Cổ phần Ngân Sơn,02/01/2008
210,210,hastc,NTH-cong-ty-co-phan-thuy-dien-nuoc-trong.chn,NTH,Công ty Cổ phần thủy điện Nước Trong,19/06/2019
211,211,hastc,NTP-cong-ty-co-phan-nhua-thieu-nien-tien-phong.chn,NTP,Công ty Cổ phần Nhựa Thiếu niên Tiền Phong,02/01/2008
212,212,hastc,NVC-cong-ty-co-phan-nam-vang.chn,NVC,Công ty Cổ phần Nam Vang,24/01/2008
213,213,hastc,OCH-cong-ty-co-phan-khach-san-va-dich-vu-och.chn,OCH,Công ty Cổ phần Khách sạn và Dịch vụ OCH,01/10/2010
214,214,hastc,ONE-cong-ty-co-phan-truyen-thong-so-1.chn,ONE,Công ty Cổ phần Truyền thông số 1,25/06/2008
215,215,hastc,PBP-cong-ty-co-phan-bao-bi-dau-khi-viet-nam.chn,PBP,Công ty cổ phần Bao bì Dầu khí Việt Nam,27/01/2015
216,216,hastc,PCE-cong-ty-co-phan-phan-bon-va-hoa-chat-dau-khi-mien-trung.chn,PCE,Công ty cổ phần Phân bón và Hóa chất Dầu khí Miền Trung,23/07/2015
217,217,hastc,PCG-cong-ty-co-phan-dau-tu-va-phat-trien-gas-do-thi.chn,PCG,Công ty Cổ phần Đầu tư và Phát triển Gas Đô Thị,29/12/2010
218,218,hastc,PCT-cong-ty-co-phan-van-tai-khi-va-hoa-chat-viet-nam.chn,PCT,Công ty cổ phần Vận tải khí và hóa chất Việt Nam,05/08/2010
219,219,hastc,PDB-cong-ty-co-phan-tap-doan-dau-tu-din-capital.chn,PDB,Công ty Cổ phần Tập đoàn đầu tư DIN Capital,03/08/2015
220,220,hastc,PDC-cong-ty-co-phan-du-lich-dau-khi-phuong-dong.chn,PDC,Công ty cổ phần Du lịch Dầu khí Phương Đông,29/09/2009
221,221,hastc,PEN-cong-ty-co-phan-xay-lap-iii-petrolimex.chn,PEN,Công ty cổ phần Xây lắp III Petrolimex,25/09/2014
222,222,hastc,PGN-cong-ty-co-phan-phu-gia-nhua.chn,PGN,Công ty Cổ phần Phụ gia Nhựa,04/07/2019
223,223,hastc,PGS-cong-ty-co-phan-kinh-doanh-khi-mien-nam.chn,PGS,Công ty Cổ phần Kinh doanh Khí Miền Nam,02/01/2008
224,224,hastc,PGT-cong-ty-co-phan-pgt-holdings.chn,PGT,Công ty Cổ phần PGT Holdings,25/12/2009
225,225,hastc,PHN-cong-ty-co-phan-pin-ha-noi.chn,PHN,Công ty Cổ phần Pin Hà Nội,13/03/2019
226,226,hastc,PHP-cong-ty-co-phan-cang-hai-phong.chn,PHP,Công ty cổ phần Cảng Hải Phòng,12/08/2015
227,227,hastc,PIA-cong-ty-co-phan-tin-hoc-vien-thong-petrolimex.chn,PIA,Công ty cổ phần Tin học Viễn thông Petrolimex,27/10/2021
228,228,hastc,PIC-cong-ty-co-phan-dau-tu-dien-luc-3.chn,PIC,Công ty cổ phần Đầu tư Điện lực 3,10/02/2015
229,229,hastc,PJC-cong-ty-co-phan-thuong-mai-va-van-tai-petrolimex-ha-noi.chn,PJC,Công ty Cổ phần Thương mại và Vận tải Petrolimex Hà Nội,02/01/2008
230,230,hastc,PLC-tong-cong-ty-hoa-dau-petrolimexctcp.chn,PLC,Tổng Công ty Hóa dầu Petrolimex-CTCP,02/01/2008
231,231,hastc,PMB-cong-ty-co-phan-phan-bon-va-hoa-chat-dau-khi-mien-bac.chn,PMB,Công ty cổ phần Phân bón và Hóa chất Dầu khí Miền Bắc,07/10/2015
232,232,hastc,PMC-cong-ty-co-phan-duoc-pham-duoc-lieu-pharmedic.chn,PMC,Công ty Cổ phần Dược phẩm Dược liệu Pharmedic,09/10/2009
233,233,hastc,PMP-cong-ty-co-phan-bao-bi-dam-phu-my.chn,PMP,Công ty cổ phần Bao bì Đạm Phú Mỹ,22/09/2015
234,234,hastc,PMS-cong-ty-co-phan-co-khi-xang-dau.chn,PMS,Công ty Cổ phần Cơ khí Xăng dầu,02/01/2008
235,235,hastc,POT-cong-ty-co-phan-thiet-bi-buu-dien.chn,POT,Công ty Cổ phần Thiết bị Bưu điện,02/01/2008
236,236,hastc,PPE-cong-ty-co-phan-tu-van-dien-luc-dau-khi-viet-nam.chn,PPE,Công ty cổ phần Tư vấn Điện lực Dầu khí Việt Nam,21/09/2011
237,237,hastc,PPP-cong-ty-co-phan-duoc-pham-phong-phu.chn,PPP,Công ty Cổ phần Dược phẩm Phong Phú,25/06/2009
238,238,hastc,PPS-cong-ty-co-phan-dich-vu-ky-thuat-dien-luc-dau-khi-viet-nam.chn,PPS,Công ty Cổ phần Dịch vụ Kỹ thuật Điện lực Dầu khí Việt Nam,07/01/2011
239,239,hastc,PPY-cong-ty-co-phan-xang-dau-dau-khi-phu-yen.chn,PPY,Công ty cổ phần Xăng dầu Dầu khí Phú Yên,02/03/2016
240,240,hastc,PRC-cong-ty-co-phan-logistics-portserco.chn,PRC,Công ty Cổ phần Logistics Portserco,29/11/2010
241,241,hastc,PSC-cong-ty-co-phan-van-tai-va-dich-vu-petrolimex-sai-gon.chn,PSC,Công ty cổ phần Vận tải và Dịch vụ Petrolimex Sài Gòn,02/01/2008
242,242,hastc,PSD-cong-ty-co-phan-dich-vu-phan-phoi-tong-hop-dau-khi.chn,PSD,Công ty cổ phần Dịch vụ Phân phối Tổng hợp Dầu khí,28/06/2013
243,243,hastc,PSE-cong-ty-co-phan-phan-bon-va-hoa-chat-dau-khi-dong-nam-bo.chn,PSE,Công ty cổ phần Phân bón và Hóa chất Dầu khí Đông Nam Bộ,18/03/2015
244,244,hastc,PSI-cong-ty-co-phan-chung-khoan-dau-khi.chn,PSI,Công ty cổ phần Chứng khoán Dầu khí,21/07/2010
245,245,hastc,PSW-cong-ty-co-phan-phan-bon-va-hoa-chat-dau-khi-tay-nam-bo.chn,PSW,Công ty cổ phần Phân bón và Hóa chất Dầu khí Tây Nam Bộ,21/07/2015
246,246,hastc,PTD-ctcp-thiet-ke-xay-dung-thuong-mai-phuc-thinh.chn,PTD,CTCP Thiết kế - Xây dựng - Thương mại Phúc Thịnh,14/01/2011
247,247,hastc,PTS-cong-ty-co-phan-van-tai-va-dich-vu-petrolimex-hai-phong.chn,PTS,Công ty Cổ phần Vận tải và Dịch vụ Petrolimex Hải Phòng,02/01/2008
248,248,hastc,PV2-cong-ty-co-phan-dau-tu-pv2.chn,PV2,Công ty cổ phần Đầu tư PV2,16/12/2010
249,249,hastc,PVB-cong-ty-co-phan-boc-ong-dau-khi-viet-nam.chn,PVB,Công ty cổ phần Bọc ống Dầu khí Việt Nam,24/12/2013
250,250,hastc,PVC-tong-cong-ty-hoa-chat-va-dich-vu-dau-khi-ctcp.chn,PVC,Tổng Công ty Hóa chất và Dịch vụ Dầu khí - CTCP,02/01/2008
251,251,hastc,PVG-cong-ty-co-phan-kinh-doanh-lpg-viet-nam.chn,PVG,Công ty Cổ phần Kinh doanh LPG Việt Nam,07/01/2009
252,252,hastc,PVI-cong-ty-co-phan-pvi.chn,PVI,Công ty Cổ phần PVI,02/01/2008
253,253,hastc,PVL-cong-ty-co-phan-dau-tu-nha-dat-viet.chn,PVL,Công ty cổ phần Đầu tư Nhà đất Việt,15/04/2010
254,254,hastc,PVS-tong-cong-ty-co-phan-dich-vu-ky-thuat-dau-khi-viet-nam.chn,PVS,Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,02/01/2008
255,255,hastc,QHD-cong-ty-co-phan-que-han-dien-viet-duc.chn,QHD,Công ty Cổ phần Que hàn điện Việt Đức,22/04/2010
256,256,hastc,QST-cong-ty-co-phan-sach-va-thiet-bi-truong-hoc-quang-ninh.chn,QST,Công ty Cổ phần Sách và Thiết bị trường học Quảng Ninh,16/02/2009
257,257,hastc,QTC-cong-ty-co-phan-cong-trinh-giao-thong-van-tai-quang-nam.chn,QTC,Công ty Cổ phần Công trình Giao thông Vận tải Quảng Nam,16/01/2009
258,258,hastc,RCL-cong-ty-co-phan-dia-oc-cho-lon.chn,RCL,Công ty Cổ phần Địa ốc Chợ Lớn,02/01/2008
259,259,hastc,RHC-cong-ty-co-phan-thuy-dien-ry-ninh-ii.chn,RHC,Công ty Cổ phần Thủy điện Ry Ninh II,02/01/2008
260,260,hastc,S55-cong-ty-co-phan-song-da-505.chn,S55,Công ty Cổ phần Sông Đà 505,02/01/2008
261,261,hastc,S64-cong-ty-co-phan-song-da-604.chn,S64,Công ty Cổ phần Sông Đà 6.04,02/01/2008
262,262,hastc,S91-cong-ty-co-phan-song-da-901.chn,S91,Công ty Cổ phần Sông Đà 9.01,02/01/2008
263,263,hastc,S99-cong-ty-co-phan-sci.chn,S99,Công ty Cổ phần SCI,02/01/2008
264,264,hastc,SAF-cong-ty-co-phan-luong-thuc-thuc-pham-safoco.chn,SAF,Công ty Cổ phần Lương thực Thực phẩm Safoco,02/01/2008
265,265,hastc,SCG-cong-ty-co-phan-xay-dung-scg.chn,SCG,Công ty cổ phần Xây dựng SCG,12/04/2021
266,266,hastc,SCI-cong-ty-co-phan-sci-ec.chn,SCI,Công ty Cổ phần SCI E&C,27/10/2021
267,267,hastc,SD2-cong-ty-co-phan-song-da-2.chn,SD2,Công ty Cổ phần Sông Đà 2,02/01/2008
268,268,hastc,SD4-cong-ty-co-phan-song-da-4.chn,SD4,Công ty Cổ phần Sông Đà 4,25/06/2008
269,269,hastc,SD5-cong-ty-co-phan-song-da-5.chn,SD5,Công ty Cổ phần Sông Đà 5,02/01/2008
270,270,hastc,SD6-cong-ty-co-phan-song-da-6.chn,SD6,Công ty Cổ phần Sông Đà 6,02/01/2008
271,271,hastc,SD9-cong-ty-co-phan-song-da-9.chn,SD9,Công ty Cổ phần Sông Đà 9,02/01/2008
272,272,hastc,SDA-cong-ty-co-phan-simco-song-da.chn,SDA,Công ty Cổ phần Simco Sông Đà,02/01/2008
273,273,hastc,SDC-cong-ty-co-phan-tu-van-song-da.chn,SDC,Công ty Cổ phần Tư vấn Sông Đà,02/01/2008
274,274,hastc,SDG-cong-ty-co-phan-sadico-can-tho.chn,SDG,Công ty Cổ phần Sadico Cần Thơ,22/12/2009
275,275,hastc,SDN-cong-ty-co-phan-son-dong-nai.chn,SDN,Công ty Cổ phần Sơn Đồng Nai,02/01/2008
276,276,hastc,SDS-cong-ty-co-phan-xay-lap-va-dau-tu-song-da.chn,SDS,Công ty Cổ phần Xây lắp và Đầu tư Sông Đà,23/07/2008
277,277,hastc,SDT-cong-ty-co-phan-song-da-10.chn,SDT,Công ty Cổ phần Sông Đà 10,02/01/2008
278,278,hastc,SDU-cong-ty-co-phan-dau-tu-xay-dung-va-phat-trien-do-thi-song-da.chn,SDU,Công ty Cổ phần Đầu tư Xây dựng và Phát triển Đô thị Sông Đà,28/09/2009
279,279,hastc,SEB-cong-ty-co-phan-dau-tu-va-phat-trien-dien-mien-trung.chn,SEB,Công ty Cổ phần Đầu tư và Phát triển Điện miền Trung,14/01/2009
280,280,hastc,SED-cong-ty-co-phan-dau-tu-va-phat-trien-giao-duc-phuong-nam.chn,SED,Công ty Cổ phần Đầu tư và Phát triển giáo dục Phương Nam,19/08/2009
281,281,hastc,SEL-cong-ty-co-phan-song-da-11-thang-long.chn,SEL,Công ty Cổ phần Sông Đà 11 Thăng Long,16/09/2010
282,282,hastc,SFN-cong-ty-co-phan-det-luoi-sai-gon.chn,SFN,Công ty Cổ phần Dệt lưới Sài Gòn,02/01/2008
283,283,hastc,SGC-cong-ty-co-phan-xuat-nhap-khau-sa-giang.chn,SGC,Công ty Cổ phần Xuất nhập khẩu Sa Giang ,02/01/2008
284,284,hastc,SGD-cong-ty-co-phan-sach-giao-duc-tai-tp-ho-chi-minh.chn,SGD,Công ty cổ phần Sách Giáo dục tại T.P Hồ Chí Minh,02/01/2008
285,285,hastc,SGH-cong-ty-co-phan-khach-san-sai-gon.chn,SGH,Công ty Cổ phần Khách sạn Sài Gòn,02/01/2008
286,286,hastc,SHE-cong-ty-co-phan-phat-trien-nang-luong-son-ha.chn,SHE,Công ty Cổ phần Phát triển năng lượng Sơn Hà,25/01/2019
287,287,hastc,SHN-cong-ty-co-phan-dau-tu-tong-hop-ha-noi.chn,SHN,Công ty Cổ phần Đầu tư Tổng hợp Hà Nội,16/12/2009
288,288,hastc,SHS-cong-ty-co-phan-chung-khoan-sai-gon-ha-noi.chn,SHS,Công ty Cổ phần Chứng Khoán Sài Gòn Hà Nội,25/06/2009
289,289,hastc,SHT-cong-ty-co-phan-tap-doan-song-hong-thu-do.chn,SHT,Công ty Cổ phần Tập đoàn Sông Hồng Thủ Đô,
290,290,hastc,SIC-cong-ty-co-phan-ani.chn,SIC,Công ty cổ phần ANI,02/01/2008
291,291,hastc,SJ1-cong-ty-co-phan-nong-nghiep-hung-hau.chn,SJ1,Công ty cổ phần Nông nghiệp Hùng Hậu,02/01/2008
292,292,hastc,SJE-cong-ty-co-phan-song-da-11.chn,SJE,Công ty Cổ phần Sông Đà 11,02/01/2008
293,293,hastc,SKS-cong-ty-co-phan-cong-trinh-giao-thong-song-da.chn,SKS,Công ty cổ phần Công trình Giao thông Sông Đà,17/04/2009
294,294,hastc,SLS-cong-ty-co-phan-mia-duong-son-la.chn,SLS,Công ty cổ phần Mía đường Sơn La,16/10/2012
295,295,hastc,SME-cong-ty-co-phan-chung-khoan-sme.chn,SME,Công ty Cổ phần Chứng khoán SME,25/06/2009
296,296,hastc,SMN-cong-ty-co-phan-sach-va-thiet-bi-giao-duc-mien-nam.chn,SMN,Công ty Cổ phần Sách và Thiết bị Giáo dục Miền Nam,14/07/2015
297,297,hastc,SMT-cong-ty-co-phan-sametel.chn,SMT,Công ty cổ phần SAMETEL,30/07/2010
298,298,hastc,SNG-cong-ty-tnhh-mtv-song-da-101.chn,SNG,Công ty TNHH MTV Sông Đà 10.1,02/01/2008
299,299,hastc,SPC-cong-ty-co-phan-bao-ve-thuc-vat-sai-gon.chn,SPC,Công ty Cổ phần Bảo vệ Thực vật Sài Gòn,09/09/2010
300,300,hastc,SPI-cong-ty-co-phan-spiral-galaxy.chn,SPI,Công ty cổ phần Spiral Galaxy,26/09/2012
301,301,hastc,SRA-cong-ty-co-phan-sara-viet-nam.chn,SRA,Công ty Cổ phần Sara Việt Nam,18/01/2008
302,302,hastc,SSM-cong-ty-co-phan-che-tao-ket-cau-thep-vnecossm.chn,SSM,Công ty Cổ phần Chế tạo Kết cấu Thép VNECO.SSM,17/11/2008
303,303,hastc,SSS-cong-ty-co-phan-song-da-606.chn,SSS,Công ty Cổ phần Sông Đà 6.06,02/01/2008
304,304,hastc,STC-cong-ty-co-phan-sach-va-thiet-bi-truong-hoc-tp-ho-chi-minh.chn,STC,Công ty Cổ phần Sách và Thiết bị trường học Tp. Hồ Chí Minh,02/01/2008
305,305,hastc,STP-cong-ty-co-phan-cong-nghiep-thuong-mai-song-da.chn,STP,Công ty Cổ phần Công nghiệp Thương mại Sông Đà,02/01/2008
306,306,hastc,SVN-cong-ty-co-phan-tap-doan-vexilla-viet-nam.chn,SVN,Công ty cổ phần Tập đoàn Vexilla Việt Nam,26/07/2011
307,307,hastc,SVS-cong-ty-co-phan-chung-khoan-sao-viet.chn,SVS,Công ty Cổ phần Chứng khoán Sao Việt,23/09/2009
308,308,hastc,SZB-cong-ty-co-phan-sonadezi-long-binh.chn,SZB,Công ty cổ phần Sonadezi Long Bình,20/12/2019
309,309,hastc,TA9-cong-ty-co-phan-xay-lap-thanh-an-96.chn,TA9,Công ty Cổ phần Xây lắp Thành An 96,31/07/2015
310,310,hastc,TAR-cong-ty-co-phan-nong-nghiep-cong-nghe-cao-trung-an.chn,TAR,Công ty Cổ phần Nông nghiệp Công nghệ cao Trung An,20/02/2019
311,311,hastc,TAS-cong-ty-co-phan-chung-khoan-trang-an.chn,TAS,Công ty Cổ phần Chứng khoán Tràng An,25/06/2009
312,312,hastc,TBX-cong-ty-co-phan-xi-mang-thai-binh.chn,TBX,Công ty Cổ phần Xi măng Thái Bình,18/11/2008
313,313,hastc,TC6-cong-ty-co-phan-than-coc-sau-vinacomin.chn,TC6,Công ty cổ phần Than Cọc Sáu - Vinacomin,26/06/2008
314,314,hastc,TDN-cong-ty-co-phan-than-deo-nai-vinacomin.chn,TDN,Công ty Cổ phần Than Đèo Nai - Vinacomin ,21/11/2008
315,315,hastc,TDT-cong-ty-co-phan-dau-tu-va-phat-trien-tdt.chn,TDT,Công ty cổ phần Đầu tư và Phát triển TDT,18/07/2018
316,316,hastc,TET-cong-ty-co-phan-vai-soi-may-mac-mien-bac.chn,TET,Công ty Cổ phần Vải sợi May mặc Miền Bắc,28/04/2010
317,317,hastc,TFC-cong-ty-co-phan-trang.chn,TFC,Công ty Cổ phần Trang,03/12/2015
318,318,hastc,THB-cong-ty-co-phan-bia-ha-noi-thanh-hoa.chn,THB,Công ty cổ phần Bia Hà Nội - Thanh Hóa,19/11/2008
319,319,hastc,THD-cong-ty-co-phan-thaiholdings.chn,THD,Công ty Cổ phần Thaiholdings,19/06/2020
320,320,hastc,THS-cong-ty-co-phan-thanh-hoa-song-da.chn,THS,Công ty cổ phần Thanh Hoa - Sông Đà,12/11/2013
321,321,hastc,THT-cong-ty-co-phan-than-ha-tu-vinacomin.chn,THT,Công ty cổ phần Than Hà Tu - Vinacomin,24/10/2008
322,322,hastc,THV-cong-ty-co-phan-tap-doan-thai-hoa-viet-nam.chn,THV,Công ty Cổ phần Tập đoàn Thái Hòa Việt Nam,03/12/2010
323,323,hastc,TIG-cong-ty-co-phan-tap-doan-dau-tu-thang-long.chn,TIG,Công ty Cổ phần Tập đoàn Đầu tư Thăng Long,08/10/2010
324,324,hastc,TJC-cong-ty-co-phan-dich-vu-van-tai-va-thuong-mai.chn,TJC,Công ty cổ phần Dịch vụ Vận tải và Thương mại,02/01/2008
325,325,hastc,TKC-cong-ty-co-phan-xay-dung-va-kinh-doanh-dia-oc-tan-ky.chn,TKC,Công  ty Cổ phần Xây dựng và Kinh doanh Địa ốc Tân Kỷ,01/12/2009
326,326,hastc,TKU-cong-ty-co-phan-cong-nghiep-tung-kuang.chn,TKU,Công ty Cổ phần Công nghiệp Tung Kuang,02/01/2008
327,327,hastc,TLC-cong-ty-co-phan-vien-thong-thang-long.chn,TLC,Công ty Cổ phần Viễn thông Thăng Long,02/01/2008
328,328,hastc,TMB-cong-ty-co-phan-kinh-doanh-than-mien-bac-vinacomin.chn,TMB,Công ty Cổ phần Kinh doanh than Miền Bắc - Vinacomin,16/01/2017
329,329,hastc,TMC-cong-ty-co-phan-thuong-mai-xuat-nhap-khau-thu-duc.chn,TMC,Công ty Cổ phần Thương mại - Xuất nhập khẩu Thủ Đức,02/01/2008
330,330,hastc,TMX-cong-ty-co-phan-vicem-thuong-mai-xi-mang.chn,TMX,Công ty cổ phần VICEM Thương mại Xi măng,02/11/2009
331,331,hastc,TNG-cong-ty-co-phan-dau-tu-va-thuong-mai-tng.chn,TNG,Công ty Cổ phần Đầu tư và Thương mại TNG,02/01/2008
332,332,hastc,TOT-cong-ty-co-phan-van-tai-transimex.chn,TOT,Công ty Cổ phần Vận tải Transimex,17/07/2017
333,333,hastc,TPH-cong-ty-co-phan-in-sach-giao-khoa-tai-tp-ha-noi.chn,TPH,Công ty Cổ phần In Sách giáo khoa tại T.P Hà Nội,02/01/2008
334,334,hastc,TPP-cong-ty-co-phan-tan-phu-viet-nam.chn,TPP,Công ty Cổ phần Tân Phú Việt Nam,26/09/2008
335,335,hastc,TSB-cong-ty-co-phan-ac-quy-tia-sang.chn,TSB,Công ty Cổ phần Ắc quy Tia sáng ,19/01/2011
336,336,hastc,TSM-cong-ty-co-phan-xi-mang-tien-son-ha-tay.chn,TSM,Công ty Cổ phần Xi măng Tiên Sơn Hà Tây,02/07/2010
337,337,hastc,TST-cong-ty-co-phan-dich-vu-ky-thuat-vien-thong.chn,TST,Công ty Cổ phần Dịch vụ Kỹ thuật Viễn thông,02/01/2008
338,338,hastc,TTC-cong-ty-co-phan-gach-men-thanh-thanh.chn,TTC,Công ty Cổ phần Gạch men Thanh Thanh ,02/01/2008
339,339,hastc,TTH-cong-ty-co-phan-thuong-mai-va-dich-vu-tien-thanh.chn,TTH,Công ty cổ phần Thương mại và Dịch vụ Tiến Thành,26/10/2016
340,340,hastc,TTL-tong-cong-ty-thang-long-ctcp.chn,TTL,Tổng Công ty Thăng Long - CTCP,18/01/2018
341,341,hastc,TTT-cong-ty-co-phan-du-lich-thuong-mai-tay-ninh.chn,TTT,Công ty Cổ phần Du lịch – Thương mại Tây Ninh,02/06/2017
342,342,hastc,TTZ-cong-ty-co-phan-dau-tu-xay-dung-va-cong-nghe-tien-trung.chn,TTZ,Công ty cổ phần Đầu tư Xây dựng và Công nghệ Tiến Trung,29/01/2013
343,343,hastc,TV3-cong-ty-co-phan-tu-van-xay-dung-dien-3.chn,TV3,Công ty Cổ phần Tư vấn Xây dựng Điện 3,01/12/2009
344,344,hastc,TV4-cong-ty-co-phan-tu-van-xay-dung-dien-4.chn,TV4,Công ty Cổ phần Tư vấn Xây dựng Điện 4,22/07/2008
345,345,hastc,TVC-cong-ty-co-phan-tap-doan-quan-ly-tai-san-tri-viet.chn,TVC,Công ty cổ phần Tập đoàn Quản lý Tài sản Trí Việt,23/09/2014
346,346,hastc,TVD-cong-ty-co-phan-than-vang-danh-vinacomin.chn,TVD,Công ty cổ phần Than Vàng Danh - Vinacomin,11/01/2011
347,347,hastc,TXM-cong-ty-co-phan-vicem-thach-cao-xi-mang.chn,TXM,Công ty cổ phần VICEM Thạch cao Xi măng,02/01/2008
348,348,hastc,UNI-cong-ty-co-phan-vien-lien.chn,UNI,Công ty Cổ phần Viễn Liên,02/01/2008
349,349,hastc,V12-cong-ty-co-phan-xay-dung-so-12.chn,V12,Công ty Cổ phần Xây dựng số 12,05/01/2010
350,350,hastc,V21-cong-ty-co-phan-vinaconex-21.chn,V21,Công ty Cổ phần VINACONEX 21,21/04/2010
351,351,hastc,VBC-cong-ty-co-phan-nhua-bao-bi-vinh.chn,VBC,Công ty Cổ phần Nhựa Bao bì Vinh,17/03/2010
352,352,hastc,VC1-cong-ty-co-phan-xay-dung-so-1.chn,VC1,Công ty Cổ phần Xây dựng số 1,14/05/2009
353,353,hastc,VC2-cong-ty-co-phan-dau-tu-va-xay-dung-vina2.chn,VC2,Công ty Cổ phần Đầu tư và Xây dựng Vina2,02/01/2008
354,354,hastc,VC3-cong-ty-co-phan-tap-doan-nam-me-kong.chn,VC3,Công ty Cổ phần Tập đoàn Nam Mê Kông,02/01/2008
355,355,hastc,VC6-cong-ty-co-phan-xay-dung-va-dau-tu-visicons.chn,VC6,Công ty Cổ phần Xây dựng và Đầu tư Visicons,28/01/2008
356,356,hastc,VC7-cong-ty-co-phan-tap-doan-bgi.chn,VC7,Công ty Cổ phần Tập đoàn BGI,02/01/2008
357,357,hastc,VC9-cong-ty-co-phan-xay-dung-so-9.chn,VC9,Công ty Cổ phần Xây dựng số 9 - VC9,05/11/2009
358,358,hastc,VCC-cong-ty-co-phan-vinaconex-25.chn,VCC,Công ty Cổ phần Vinaconex 25,05/02/2009
359,359,hastc,VCH-cong-ty-co-phan-dau-tu-va-phat-trien-ha-tang-vinaconex.chn,VCH,Công ty Cổ phần Đầu tư và Phát triển Hạ tầng Vinaconex,21/07/2010
360,360,hastc,VCM-cong-ty-co-phan-nhan-luc-va-thuong-mai-vinaconex.chn,VCM,Công ty Cổ phần Nhân lực và Thương mại Vinaconex,11/05/2010
